FromY,ToY,MeanY,ClassName,ClassValue,DEL,DES,Ellenallas10,Ellenallas40,Gamma,Laterolog,Magneses,Neutron,Nyiro,Primer,Tavolsag,TermPot
386.74,386.96,-386.85,agyagkő,6,2.73998,2.6400299,19.1299992,66.9498978,27.1399994,110.3300018,-2.8571501,45.6500015,2306.810059,4169.180176,-386.8,-423
386.96,387.01,-386.985,agyagkő,6,2.6800101,2.6799901,19.2099991,67.3899002,26.6599998,110.7699966,-2.8617499,46.8699989,2357.800049,4105.089844,-387,-423.9989929
387.01,387.18,-387.095,agyagkő,6,2.6600101,2.6700001,19.25,67.4100037,29.1599998,110.7300034,-2.87134,46.9599991,2357.800049,4100.77002,-387.1,-425
387.18,387.35,-387.265,agyagkő,6,2.70998,2.6800101,19.25,67.6100006,30.5699997,111.0500031,-2.84601,45.5299988,2366.159912,4075.929932,-387.3,-426
387.85,387.9,-387.875,agyagkő,6,2.56001,2.6699901,19.4300003,68.7899017,29.7299995,113.0400009,-2.8461299,40.8499985,2342.649902,4136.200195,-387.9,-429.0010071
387.9,387.97,-387.935,agyagkő,6,2.56001,2.6699901,19.4300003,68.7899017,29.7299995,113.0400009,-2.8461299,40.8499985,2342.649902,4136.200195,-387.9,-429.0010071
387.97,388.04,-388.005,agyagkő,6,2.5899899,2.6100199,19.3799992,69.1799011,28.75,113.0299988,-2.8443401,41.5800018,2271.139893,4057.330078,-388,-426.0010071
388.04,388.31,-388.175,agyagkő,6,2.6000099,2.68998,19.3999996,69.509903,31.3400002,113.3099976,-2.84112,42.3400002,2166.26001,4023.889893,-388.2,-426
388.31,388.35,-388.33,agyagkő,6,2.6199901,2.72999,19.5599003,69.6200027,29.7099991,113.5299988,-2.84903,42.5600014,2166.26001,4109.529785,-388.3,-426
388.35,388.4,-388.375,agyagkő,6,2.6000099,2.72,19.7698994,69.919899,30.3299999,113.8000031,-2.8568499,41.5,2192.979981,4220,-388.4,-425
388.4,389,-388.7,agyagkő,6,2.6399901,2.6700001,20.2099991,70.7899017,31.6000004,113.1999969,-2.84973,44,2351.560059,4418.830078,-388.7,-422
389,389.05,-389.025,agyagkő,6,2.6300099,2.73998,20,69.1703033,28.8099995,111.4599991,-2.8750899,42.9799995,2324.909912,4367.950195,-389,-425
389.05,389.4,-389.225,agyagkő,6,2.6500001,2.6900001,19.6401005,66.510498,29.5200005,111.6299973,-2.8559101,41.7000008,2404.229981,4445.189941,-389.2,-426
389.4,390,-389.7,aleurolit,7,2.6299901,2.6099901,18.6599998,66.5600967,28.4200001,111.2900009,-2.87709,41.7599983,2215.639893,3916,-389.7,-431.0010071
390,393.52,-391.76,agyagkő,6,2.6599901,2.69999,21.3999996,78.3797989,26.7199993,121.3700027,-2.8635499,43.6699982,2515.719971,4396.5,-391.8,-430
393.52,393.58,-393.55,aleurolit,7,2.73998,2.67998,22.9599991,84.2900009,27.8799992,134.1199951,-2.8584599,40.7400017,2520.479981,4483.660156,-393.5,-427
393.58,394.22,-393.9,agyagkő,6,2.6399901,2.68999,22.7099991,82.2901993,31.9300003,133.8800049,-2.8540699,40,2525.25,4480.399902,-393.9,-423.0010071
394.22,394.36,-394.29,agyagkő,6,2.68999,2.6700201,22.2199993,80.0401993,27.9699993,133.1300049,-2.86235,42.1300011,2391.629883,4359.549805,-394.3,-423
394.36,394.69,-394.525,agyagkő,6,2.68999,2.6600101,22.0200005,79.0201035,27.6100006,132.5099945,-2.86409,40.5400009,2402.399902,4338.370117,-394.5,-424
394.69,394.84,-394.765,agyagkő,6,2.6199999,2.76998,21.8199997,78.1900024,27.2399998,132.3500061,-2.8615699,40.4599991,2402.399902,4330.930176,-394.8,-426
394.84,394.9,-394.87,agyagkő,6,2.66998,2.77,21.75,78.1900024,28.0100002,132.3000031,-2.86585,41.7400017,2376.709961,4340.109863,-394.9,-427.9989929
394.9,395.05,-394.975,agyagkő,6,2.68999,2.7200201,21.7199993,78.2600021,28.2600002,131.9400024,-2.86658,43.6800003,2376.709961,4322.549805,-395,-430.9989929
395.05,396.08,-395.565,agyagkő,6,2.70999,2.71998,22,79.8498001,29.0300007,132.8099976,-2.8722,42.4799995,2433.090088,4377.810059,-395.6,-425
396.08,396.11,-396.095,agyagkő,6,2.6500001,2.7100101,22.4699993,82.0699005,26.9400005,133.8200073,-2.86361,41.8499985,2383.080078,4386.859863,-396.1,-423.9989929
396.11,396.94,-396.525,agyagkő,6,2.71,2.74999,22.4599991,81.9300003,28.3199997,135.5,-2.8698001,41.5,2378.830078,4403.740234,-396.5,-427
396.94,396.95,-396.945,agyagkő,6,2.6900001,2.69998,22.3600006,81.4199982,27.5200005,136.8500061,-2.8768301,41.2700005,2402.399902,4348.379883,-396.9,-432
396.95,401.02,-398.985,agyagkő,6,2.6200299,2.58003,21.3799992,76.2201996,30.6499996,131.25,-2.85449,42.1100006,2439.77002,4352.100098,-399,-426
401.02,401.07,-401.045,breccsa,5,2.6900001,2.6200099,21.0100002,75.6399994,27.9799995,123.6699982,-2.8462999,40.6800003,2459.219971,4453.549805,-401,-428
401.07,402.5,-401.785,agyagkő,6,2.6300001,2.6300099,20.4500008,71.8501968,30.3199997,120.7900009,-2.85656,40.8400002,2499.219971,4385.200195,-401.8,-428
402.5,402.54,-402.52,agyagkő,6,2.6400101,2.6500001,19.7099991,68.8001022,31.5599995,118.5899963,-2.87361,40.7999992,2368.27002,4329.959961,-402.5,-429.0010071
402.54,402.61,-402.575,agyagkő,6,2.6200099,2.6100099,19.6399994,68.6201019,30.7900009,118.5999985,-2.8660901,39.4700012,2335.080078,4321.950195,-402.6,-427.0010071
402.61,402.64,-402.625,agyagkő,6,2.6200099,2.6100099,19.6399994,68.6201019,30.7900009,118.5999985,-2.8660901,39.4700012,2335.080078,4321.950195,-402.6,-427.0010071
402.64,402.72,-402.68,agyagkő,6,2.6199999,2.66998,19.5799999,68.4300995,29.6299992,118.6999969,-2.8770199,40.3899994,2318.840088,4291.640137,-402.7,-427
402.72,402.78,-402.75,agyagkő,6,2.6199999,2.66998,19.5799999,68.4300995,29.6299992,118.6999969,-2.8770199,40.3899994,2318.840088,4291.640137,-402.7,-427
402.78,402.88,-402.83,agyagkő,6,2.6000099,2.6200199,19.5900002,68.4700012,28.7700005,119.0699997,-2.8677299,40.5099983,2318.840088,4250.640137,-402.8,-427
402.88,402.9,-402.89,aleurolit,7,2.5999999,2.56002,19.4699993,68.8999023,29.2000008,119.1900024,-2.8670599,41.5099983,2366.159912,4197.410156,-402.9,-426
402.9,404.74,-403.82,agyagkő,6,2.6500101,2.6299901,21.0898991,76.8696976,31.0300007,124.1500015,-2.87011,39.7000008,2466.850098,4523.899902,-403.8,-427
404.74,404.77,-404.755,aleurolit,7,2.6400101,2.70999,21.9200001,80.3000031,26.6599998,129.4600067,-2.8584599,43.1300011,2275.310059,4266.52002,-404.8,-424.0010071
404.77,405.35,-405.06,agyagkő,6,2.68999,2.7000101,22.1599998,80.919899,30.7299995,130.7200012,-2.8512499,40.0400009,2374.590088,4448.549805,-405.1,-422
405.35,405.54,-405.445,agyagkő,6,2.6700101,2.6300001,22.2600002,81.0699997,27.6599998,132.0700073,-2.8503699,41.9300003,2422.040039,4384.509766,-405.4,-426
405.54,405.79,-405.665,agyag,4,2.6100199,2.66998,22.1700001,81.509903,29.8600006,133.8800049,-2.8694401,41.2400017,2335.080078,4178.25,-405.7,-427.9989929
405.79,405.92,-405.855,agyagkő,6,2.6499901,2.70998,22.3400002,83.1296997,30.0799999,135.2799988,-2.8541901,42.2999992,2310.800049,4162.02002,-405.9,-431
405.92,406.38,-406.15,agyagkő,6,2.69999,2.6600001,22.8199005,84.6597977,31.6599998,137.0099945,-2.8538401,42.7599983,2335.080078,4338.089844,-406.1,-428.0010071
406.38,407.25,-406.815,agyagkő,6,2.66998,2.6800001,23.5599995,87.7899017,31.4599991,138.8999939,-2.8368499,41.1800003,2487.560059,4413.509766,-406.8,-422
407.25,407.28,-407.265,aleurolit,7,2.6100199,2.6700001,23.6599998,86.580101,34.1100006,140.7899933,-2.86797,36.670002,2601.629883,4679.620117,-407.3,-425
407.28,407.31,-407.295,agyagkő,6,2.6100199,2.6700001,23.6599998,86.580101,34.1100006,140.7899933,-2.86797,36.670002,2601.629883,4679.620117,-407.3,-425
407.31,407.42,-407.365,agyagkő,6,2.6599801,2.6700001,23.4901009,86.2201004,33.8499985,140.25,-2.8591101,37.0200005,2609.26001,4586.379883,-407.4,-426
407.42,407.62,-407.52,agyagkő,6,2.6600001,2.73998,23.3500004,85.6701965,34.2700005,139.5200043,-2.8596499,37.8199997,2584.73999,4526.089844,-407.5,-427
407.62,408.03,-407.825,agyagkő,6,2.6000099,2.6500001,23.0300007,84.3600998,34.4199982,139.6100006,-2.8507299,40.6100006,2426.449951,4459.990234,-407.8,-431
408.03,408.18,-408.105,agyagkő,6,2.74,2.6800001,22.8299999,83.5201035,29.9899998,140.5899963,-2.8531301,39.3300018,2464.570068,4447,-408.1,-426
408.18,408.98,-408.58,agyagkő,6,2.6599901,2.6000199,22.8199997,83.4499969,29.3199997,139.9799957,-2.86621,40.8400002,2482.929932,4474.049805,-408.6,-422
408.98,409.03,-409.005,aleurolit,7,2.68999,2.6100099,22.9300003,84.2900009,29.1800003,139.2899933,-2.86919,40.5800018,2503.909912,4487.450195,-409,-426
409.03,409.21,-409.12,agyagkő,6,2.7,2.6099999,22.9099998,84.3199997,28.9699993,139.1999969,-2.86724,41.0499992,2503.909912,4479.569824,-409.1,-426
409.21,409.3,-409.255,aleurolit,7,2.6900001,2.67998,22.8999996,83.8900986,28.4799995,138.5599976,-2.8608501,40.6399994,2466.850098,4520.220215,-409.3,-428
409.3,409.44,-409.37,agyagkő,6,2.75998,2.71999,22.8799992,83.5401001,28.8700008,138.2299957,-2.85496,41.0499992,2496.879883,4546.580078,-409.4,-429
409.44,410.17,-409.805,agyagkő,6,2.6700001,2.68999,22.4500008,81.4301987,28.0100002,137.7899933,-2.86307,40.5099983,2501.560059,4408.810059,-409.8,-428
410.17,410.53,-410.35,agyagkő,6,2.6700001,2.6699901,21.6301003,76.8002014,27.6700001,134.5500031,-2.85531,38.0999985,2439.77002,4361.799805,-410.3,-424.0010071
410.53,412.28,-411.405,agyagkő,6,2.5800099,2.6500001,21.4598999,79.8296967,28.7199993,133.3699951,-2.86743,42.5200005,2357.800049,4157.760254,-411.4,-434
412.28,412.32,-412.3,agyagkő,6,2.6400101,2.6400101,23.0900002,86.0498962,30.0499992,137.5399933,-2.8629501,40.5,2542.100098,4439.209961,-412.3,-424
412.32,412.35,-412.335,agyagkő,6,2.6400101,2.6400101,23.0900002,86.0498962,30.0499992,137.5399933,-2.8629501,40.5,2542.100098,4439.209961,-412.3,-424
412.4,413.88,-413.14,agyagkő,6,2.72999,2.70999,23.6399994,87.3900986,26.7199993,141.3899994,-2.85567,38.9500008,2648.75,4507.25,-413.1,-430.9989929
413.88,414.12,-414,agyagkő,6,2.6199999,2.6399901,23.6399994,88.9796982,26.8400002,145.8300018,-2.8524799,38.3300018,2534.850098,4332.220215,-414,-421
414.12,415.07,-414.595,agyagkő,6,2.56001,2.6700001,24.6100006,93.0998001,30.0699997,149.3300018,-2.8609099,38.9300003,2566.570068,4441.77002,-414.6,-425
415.07,415.26,-415.165,agyagkő,6,2.5999999,2.72999,25.0799999,94.5899963,28.6499996,153.0099945,-2.8529501,38.8699989,2485.23999,4536.410156,-415.2,-426.0010071
415.26,415.3,-415.28,agyagkő,6,2.6199901,2.7100101,25.1100006,94.6200027,30.4899998,153.3099976,-2.8517799,38.3899994,2464.570068,4515.870117,-415.3,-425
415.3,415.98,-415.64,agyagkő,6,2.6499901,2.6700101,25.0900002,94.8399963,28.9099998,154.5299988,-2.8426099,37.6199989,2460.02002,4486.220215,-415.6,-424
415.98,416.13,-416.055,agyagkő,6,2.6500001,2.58003,25.1900005,94.6800003,26.8199997,155.2400055,-2.84636,37.4399986,2616.939941,4581.120117,-416.1,-422.9989929
416.13,416.72,-416.425,agyagkő,6,2.68999,2.6400001,25.1100006,93.9600983,28.7399998,155.0099945,-2.8562601,35.0800018,2627.26001,4612.259766,-416.4,-424
416.72,417.3,-417.01,breccsa,5,2.74998,2.6400001,24.6000004,92.1501007,27.7600002,154.5700073,-2.84798,38.5699997,2566.570068,4431.009766,-417,-426.0010071
417.3,418.13,-417.715,agyagkő,6,2.6900001,2.73998,24.4300003,90.8401031,28.3099995,152.25,-2.8559101,39.6199989,2510.98999,4509.02002,-417.7,-420
418.13,418.17,-418.15,agyagkő,6,2.6300001,2.6700101,24.2099991,90.0899963,28.0599995,151.7700043,-2.8597701,39.6100006,2487.560059,4504.02002,-418.1,-424
418.17,418.27,-418.22,agyagkő,6,2.6100099,2.6800001,24.2000008,90.0299988,26.1800003,151.4700012,-2.8652999,39.5299988,2485.23999,4478.200195,-418.2,-425
418.27,418.88,-418.575,agyagkő,6,2.6900001,2.6900101,24.2000008,89.3001022,28.1599998,149.4499969,-2.8595901,40.2400017,2581.479981,4507.080078,-418.6,-430.9989929
418.88,418.9,-418.89,agyagkő,6,2.76,2.6400101,23.9400005,87.8800964,28.4699993,147.8300018,-2.86658,38.7799988,2527.649902,4555.77002,-418.9,-427
418.9,420.06,-419.48,agyagkő,6,2.6199999,2.69999,23.1200008,84.3302002,27.1800003,145.5099945,-2.8661499,42.7999992,2437.540039,4350.169922,-419.5,-423
420.06,420.24,-420.15,agyagkő,6,2.70999,2.6599901,22.9300003,83.9897995,26.5,144.7299957,-2.86603,38.8400002,2448.729981,4432.379883,-420.1,-428
420.24,420.29,-420.265,agyagkő,6,2.6900001,2.67998,23.1998997,86.0496979,24.7600002,144.1799927,-2.87485,39.0699997,2464.570068,4408.529785,-420.3,-430.9989929
420.29,420.31,-420.3,agyagkő,6,2.6900001,2.67998,23.1998997,86.0496979,24.7600002,144.1799927,-2.87485,39.0699997,2464.570068,4408.529785,-420.3,-430.9989929
420.31,421.33,-420.82,agyagkő,6,2.6499901,2.6700001,23.7700005,88.6998978,25.6000004,143.6300049,-2.88219,40.2999992,2515.719971,4583.5,-420.8,-428
421.33,421.36,-421.345,agyagkő,6,2.7000101,2.6400001,23.4899998,87.0301971,26.1700001,143.3300018,-2.87571,38.9000015,2569.040039,4469.459961,-421.3,-424
421.36,421.4,-421.38,agyagkő,6,2.71999,2.6500001,23.4200001,86.1203003,26.4099998,143.1399994,-2.88028,40.4199982,2571.52002,4456.939941,-421.4,-424
421.4,421.42,-421.41,agyagkő,6,2.71999,2.6500001,23.4200001,86.1203003,26.4099998,143.1399994,-2.88028,40.4199982,2571.52002,4456.939941,-421.4,-424
421.52,421.72,-421.62,agyagkő,6,2.6599901,2.6000299,23.1800003,84.7201996,24.5900002,142.4400024,-2.8756499,40.4300003,2569.040039,4486.52002,-421.6,-428
421.72,422.49,-422.105,agyagkő,6,2.71998,2.69999,22.7800007,83.3000031,26.6800003,140.9900055,-2.8831501,38.1399994,2496.879883,4465.089844,-422.1,-431.9989929
422.49,422.52,-422.505,agyagkő,6,2.6600299,2.6500101,23.1299992,85.0799026,26.3999996,140.8899994,-2.8803501,36.8699989,2489.879883,4563.759766,-422.5,-430.0010071
422.52,422.58,-422.55,agyagkő,6,2.6600299,2.6500101,23.1299992,85.0799026,26.3999996,140.8899994,-2.8803501,36.8699989,2489.879883,4563.759766,-422.5,-430.0010071
422.58,422.66,-422.62,agyagkő,6,2.6500001,2.6500001,23.1399994,85.3098984,25.9699993,140.6199951,-2.8847301,38.6199989,2546.959961,4521.509766,-422.6,-429
422.66,422.93,-422.795,agyagkő,6,2.6499801,2.68999,23.0799999,85.5400009,25.5400009,140.5,-2.8789201,40.5999985,2542.100098,4424.049805,-422.8,-429
422.93,422.96,-422.945,agyagkő,6,2.6500001,2.6700101,23.0799999,85.5899963,25.1100006,140.8300018,-2.87709,40.8499985,2518.100098,4407.75,-422.9,-428
422.96,423.05,-423.005,agyagkő,6,2.6699901,2.71998,23.0799999,85.5800018,23.3700008,141.1399994,-2.8810999,40.2900009,2496.879883,4434.149902,-423,-426.0010071
423.05,423.07,-423.06,agyagkő,6,2.6100199,2.71,23.1000004,85.4899979,22.8099995,141.2299957,-2.8779099,41.3499985,2489.879883,4476.879883,-423.1,-425
423.07,423.72,-423.395,agyagkő,6,2.6300001,2.68998,23.0799999,85.4499969,25.4099998,141.6499939,-2.8733001,39.0900002,2503.909912,4468.029785,-423.4,-427.9989929
423.72,424.28,-424,agyagkő,6,2.7000101,2.69999,22.9799995,84.3799973,24.8199997,141.5200043,-2.87974,39.4399986,2569.040039,4526.049805,-424,-433.9989929
424.28,424.3,-424.29,aleurolit,7,2.6600101,2.6700101,22.9099998,84.8099976,24.3700008,141.2299957,-2.8645201,40.5999985,2549.389893,4482.330078,-424.3,-429.0010071
424.3,424.55,-424.425,agyagkő,6,2.70998,2.70999,22.9599991,84.8199997,25.8899994,141.5500031,-2.8673699,40.2999992,2549.389893,4495.890137,-424.4,-428
424.55,424.68,-424.615,agyagkő,6,2.7,2.6600201,23.1000004,84.8000031,24.3799992,141.7400055,-2.8740399,39.8400002,2566.570068,4576.580078,-424.6,-428
424.68,427.37,-426.025,agyagkő,6,2.6800001,2.6300001,22.5900002,81.8800964,25.0100002,138.8399963,-2.87078,38.4300003,2624.669922,4535.200195,-426,-429.0010071
427.37,427.5,-427.435,agyagkő,6,2.6100099,2.6500001,23.3099995,86.3899002,23.1499996,140.6999969,-2.88342,37.5,2408.909912,4482.489746,-427.4,-426
427.5,427.54,-427.52,agyagkő,6,2.5999999,2.6699901,23.2800007,86.4499969,23.7299995,141.1000061,-2.88556,38.3600006,2398.080078,4435.259766,-427.5,-427
427.54,427.59,-427.565,agyagkő,6,2.6199901,2.6200199,23.25,86.2701035,24.1499996,141.4499969,-2.8805599,41.1300011,2378.830078,4330.27002,-427.6,-429.9989929
427.59,427.77,-427.68,agyagkő,6,2.6099999,2.68998,23.1900005,85.9001007,24.3400002,141.2200012,-2.87642,38.8400002,2359.879883,4242.459961,-427.7,-431
427.77,428.22,-427.995,agyagkő,6,2.6100199,2.6500001,22.9699993,84.110199,24.3999996,142.2100067,-2.87655,38.8800011,2417.649902,4261.790039,-428,-426
428.22,428.41,-428.315,agyagkő,6,2.6300001,2.68998,22.6100006,82.8701019,28.0599995,142.7200012,-2.8734901,40.2000008,2469.139893,4332.609863,-428.3,-425
428.41,428.69,-428.55,agyagkő,6,2.6400001,2.6500001,22.4599991,82.7900009,25.7700005,142.8099976,-2.8664501,41.6300011,2448.729981,4248.220215,-428.5,-422.0010071
428.69,428.88,-428.785,agyagkő,6,2.6699901,2.6300199,22.4699993,82.3799973,22.4400005,142.3500061,-2.8654201,41.8499985,2435.310059,4213.479981,-428.8,-424
428.88,429.14,-429.01,agyagkő,6,2.6800001,2.6800001,22.4300003,82.25,23.8799992,142.0700073,-2.86289,43.4799995,2395.929932,4234.959961,-429,-425
429.14,429.27,-429.205,breccsa,5,2.6400101,2.7000201,22.4300003,81.6400986,24.4599991,142.75,-2.8764901,44.329998,2376.709961,4431.279785,-429.2,-426
429.27,429.34,-429.305,pala,10,2.6699901,2.6600101,22.4300003,81.3800964,23.6800003,142.4799957,-2.8866601,43.0999985,2376.709961,4470.790039,-429.3,-427
429.34,429.61,-429.475,agyagkő,6,2.6800101,2.6199999,22.2600002,82.8097,23.7199993,142.9199982,-2.88288,40.2000008,2328.969971,4194.049805,-429.5,-430.9989929
429.61,429.64,-429.625,agyagkő,6,2.69999,2.56002,22.2900009,83.7296982,23.2999992,143.3999939,-2.87503,41.6300011,2349.48999,4102.580078,-429.6,-429.0010071
429.64,429.9,-429.77,agyagkő,6,2.6000199,2.5799899,22.9298992,85.9196014,21.7700005,144.1399994,-2.8734901,41.8899994,2503.909912,4237.629883,-429.8,-425.0010071
429.9,429.93,-429.915,agyagkő,6,2.5800099,2.56001,23.2598991,87.5694962,22.0400009,144.6499939,-2.87275,41.1199989,2503.909912,4344.029785,-429.9,-425
429.93,430.14,-430.035,agyagkő,6,2.56001,2.54001,23.5898991,88.5997009,20.7999992,144.6300049,-2.8754699,41.8499985,2566.570068,4409.479981,-430,-425
430.14,430.28,-430.21,agyagkő,6,2.51,2.47001,23.8199997,90.1297989,20.2299995,143.8999939,-2.8652999,38.7799988,2669.77002,4416.75,-430.2,-422.0010071
430.28,430.42,-430.35,agyagkő,6,2.49001,2.33004,23.9599991,90.5298996,20.1599998,144.0299988,-2.86325,38.7400017,2703.129883,4364.580078,-430.3,-422
430.42,430.54,-430.48,agyagkő,6,2.4200201,2.22999,24.0499992,90.9300995,23.6399994,142.4900055,-2.8710301,39.4000015,2708.620117,4291.169922,-430.5,-421
430.54,430.67,-430.605,agyagkő,6,2.4200001,2.38995,23.8101006,89.0306015,22.5599995,142.4700012,-2.8731201,38.4900017,2707.719971,4327.129883,-430.6,-422
430.67,430.7,-430.685,agyagkő,6,2.49998,2.48997,23.5601006,87.1505966,20.8400002,143.6799927,-2.8597701,37.8899994,2701.790039,4479.529785,-430.7,-422
430.7,430.77,-430.735,agyagkő,6,2.49998,2.48997,23.5601006,87.1505966,20.8400002,143.6799927,-2.8597701,37.8899994,2701.790039,4479.529785,-430.7,-422
430.77,430.79,-430.78,agyagkő,6,2.5599799,2.49,23.4899998,85.8203964,21.0699997,144.6199951,-2.86379,38.5900002,2674.689941,4619.399902,-430.8,-423
430.79,430.86,-430.825,agyagkő,6,2.5599799,2.49,23.4899998,85.8203964,21.0699997,144.6199951,-2.86379,38.5900002,2674.689941,4619.399902,-430.8,-423
430.86,430.88,-430.87,agyagkő,6,2.5999899,2.4100201,23.5,85.1001968,21.460001,145.0599976,-2.8744099,38.9900017,2616.939941,4631.350098,-430.9,-424
430.88,430.89,-430.885,agyagkő,6,2.5999899,2.4100201,23.5,85.1001968,21.460001,145.0599976,-2.8744099,38.9900017,2616.939941,4631.350098,-430.9,-424
430.89,430.9,-430.895,agyagkő,6,2.5999899,2.4100201,23.5,85.1001968,21.460001,145.0599976,-2.8744099,38.9900017,2616.939941,4631.350098,-430.9,-424
430.9,430.97,-430.935,agyagkő,6,2.5999899,2.4100201,23.5,85.1001968,21.460001,145.0599976,-2.8744099,38.9900017,2616.939941,4631.350098,-430.9,-424
430.97,431.8,-431.385,agyagkő,6,2.5800099,2.51998,22.4699993,83.089798,24.7999992,144.6199951,-2.8857601,45.9599991,2239.01001,3964.459961,-431.4,-428.0010071
431.8,432.43,-432.115,agyagkő,6,2.6500001,2.54002,23.6900005,88.2100983,22.3999996,144.4100037,-2.8710301,40.1500015,2616.939941,4323.850098,-432.1,-420
432.43,432.46,-432.445,agyagkő,6,2.54001,2.44999,23.5699997,88.0699997,26.8099995,145.7899933,-2.8782401,44.3899994,2544.530029,4068.27002,-432.4,-420.9989929
432.46,432.81,-432.635,agyagkő,6,2.5999801,2.50998,23.4500008,86.7303009,26.5,146.7599945,-2.87466,43.8499985,2480.620117,4060.610107,-432.6,-423
432.81,432.87,-432.84,agyagkő,6,2.6199999,2.5999701,23.3400002,86.5800018,25.7900009,147.9299927,-2.8717699,42.7599983,2501.560059,4028.23999,-432.8,-424
432.87,432.94,-432.905,agyagkő,6,2.5900099,2.54002,23.4099998,87.0298996,25.2600002,148.3399963,-2.8712699,41.8300018,2501.560059,4012.050049,-432.9,-425.9989929
432.94,433,-432.97,agyagkő,6,2.6199901,2.5599899,23.5300007,87.3299026,24.6800003,148.2700043,-2.8640299,42.6500015,2492.209961,4008.320068,-433,-427
433,433.03,-433.015,agyagkő,6,2.6199901,2.5599899,23.5300007,87.3299026,24.6800003,148.2700043,-2.8640299,42.6500015,2492.209961,4008.320068,-433,-427
433.03,433.08,-433.055,agyagkő,6,2.6399901,2.5999899,23.6499996,87.8098984,23.9500008,148.75,-2.87324,43.6100006,2515.719971,4053.639893,-433.1,-429.9989929
433.08,433.09,-433.085,agyagkő,6,2.6399901,2.5999899,23.6499996,87.8098984,23.9500008,148.75,-2.87324,43.6100006,2515.719971,4053.639893,-433.1,-429.9989929
433.09,433.1,-433.095,agyagkő,6,2.6399901,2.5999899,23.6499996,87.8098984,23.9500008,148.75,-2.87324,43.6100006,2515.719971,4053.639893,-433.1,-429.9989929
433.1,433.14,-433.12,breccsa,5,2.6399901,2.5999899,23.6499996,87.8098984,23.9500008,148.75,-2.87324,43.6100006,2515.719971,4053.639893,-433.1,-429.9989929
433.14,433.15,-433.145,agyagkő,6,2.6399901,2.5999899,23.6499996,87.8098984,23.9500008,148.75,-2.87324,43.6100006,2515.719971,4053.639893,-433.1,-429.9989929
433.15,433.28,-433.215,agyagkő,6,2.6500001,2.5999999,23.7399998,88.3598022,25.0799999,148.6900024,-2.86889,42.8100014,2559.179932,4165.669922,-433.2,-429
433.28,433.86,-433.57,agyagkő,6,2.72998,2.5800099,24.0499992,90.2698975,25.1000004,149.5599976,-2.8720701,41.5200005,2637.649902,4396.370117,-433.6,-424
433.86,434.17,-434.015,agyagkő,6,2.6900001,2.7,24.0900002,90.4600983,25.0300007,150.6799927,-2.8705399,39.8899994,2619.52002,4334.629883,-434,-420
434.17,434.27,-434.22,agyagkő,6,2.6900001,2.6400101,23.9899998,89.4701004,24.9500008,151.1999969,-2.8742299,40.2400017,2576.48999,4305.799805,-434.2,-421.9989929
25.95,27.18,-26.565,homokkő,2,2.45,2.3900001,14.5900002,46.9301987,23.2908993,84.7105026,-3.0014999,4.2200098,2421.557861,3242.360107,-26.6,-424.0010071
27.18,27.29,-27.235,breccsa,5,2.44999,2.3599701,13.8301001,44.2700996,27.3800011,79.7601013,-2.96909,4.6100001,2421.558838,2701.570068,-27.2,-419
27.29,27.7,-27.495,homokkő,2,2.44999,2.4400101,13.6199999,42.2503014,34.8199997,78.8300018,-2.97718,4.21,2421.559326,3055.439941,-27.5,-420
27.7,27.8,-27.75,homokkő,2,2.4200201,2.3700199,13.4899998,40.6501999,34.7599983,78.6600037,-2.96701,4.6199999,2421.55957,3100.300049,-27.7,-420
27.8,28.22,-28.01,homokkő,2,2.4400201,2.3999701,12.6500998,39.6099014,25.3700008,78.6299973,-2.9758301,4.8000002,2421.560059,2654.550049,-28,-426
28.22,28.53,-28.375,homokkő,2,2.47999,2.43997,12.8900003,41.3098984,28.5699997,81.1800003,-2.9853401,4.5099201,2421.560791,2794.899902,-28.4,-419
28.53,28.58,-28.555,homokkő,2,2.48001,2.3800099,13.1399002,42.6896019,29.9099007,82.819603,-2.9811101,3.86005,2421.561035,2914.98999,-28.6,-417.0010071
28.58,28.74,-28.66,homokkő,2,2.49999,2.3800001,13.3199997,43.469799,29.6599998,83.669899,-2.9849899,3.5600002,2421.561279,2863.469971,-28.7,-415
28.74,29.75,-29.245,homokkő,2,2.49997,2.44999,14.6899004,48.5896988,22.0100002,86.5800018,-2.9837799,15.1300001,2421.562256,2967.76001,-29.2,-415
29.75,30.5,-30.125,homokkő,2,2.45,2.3199999,15.2901001,49.8704987,28.3106003,84.8803024,-2.9893501,34.3698997,2421.563721,2993.679932,-30.1,-418.0020142
30.5,32.06,-31.28,homokkő,2,2.5699899,2.47,12.9899998,39.4999008,33.3204994,78.9001999,-2.9649401,36.9099998,2421.565674,2813.780029,-31.3,-415
32.06,32.17,-32.115,homokkő,2,2.55,2.52,13.4000998,40.9995003,41.0676994,79.2098999,-2.9573901,32.7598,2421.567139,3238.719971,-32.1,-420.0010071
32.17,32.42,-32.295,homokkő,2,2.55,2.52,13.21,42.6795998,28.8306999,80.2098007,-2.96684,34.1800003,2421.567627,3112.649902,-32.3,-419
32.42,32.54,-32.48,homokkő,2,2.5699999,2.52002,13.8297997,44.2797012,25.2000008,82.1896973,-2.98353,32.9099998,2421.567871,3310.51001,-32.5,-418
